epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[795] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.062, DL2 loss: 11.443
[810] Train acc: 0.9375, Constr acc: 1.0000, CE loss: 0.286, DL2 loss: 0.000
[825] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.132, DL2 loss: 3.210
[840] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.134, DL2 loss: 1.815
[855] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.247, DL2 loss: 13.967
[870] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.143, DL2 loss: 5.466
[885] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.001, DL2 loss: 4.790
[900] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.161, DL2 loss: 1.473
[915] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.102, DL2 loss: 6.449
[930] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.002, DL2 loss: 1.048
[0] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.201, DL2 loss: 10.196
[15] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.056, DL2 loss: 9.769
[30] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.001, DL2 loss: 10.302
[45] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.107, DL2 loss: 2.253
[60] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.001, DL2 loss: 4.174
[75] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.069, DL2 loss: 0.000
[90] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.010, DL2 loss: 3.851
[105] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.000, DL2 loss: 4.564
[120] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.043, DL2 loss: 2.131
[135] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.082, DL2 loss: 2.620
[150] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.053, DL2 loss: 1.675
[165] Train acc: 0.9688, Constr acc: 1.0000, CE loss: 0.031, DL2 loss: 0.000
[180] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.154, DL2 loss: 6.322
[195] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.087, DL2 loss: 0.045
[210] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.283, DL2 loss: 6.702
[225] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.144, DL2 loss: 2.238
[240] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.004, DL2 loss: 4.503
[255] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.007, DL2 loss: 3.051
[270] Train acc: 0.9375, Constr acc: 0.8125, CE loss: 0.349, DL2 loss: 1.962
[285] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.099, DL2 loss: 5.939
[300] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.071, DL2 loss: 4.409
[315] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.383, DL2 loss: 11.296
[330] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.210, DL2 loss: 3.623
[345] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.049, DL2 loss: 1.569
[360] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.027, DL2 loss: 1.173
[375] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.063, DL2 loss: 0.745
[390] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.140, DL2 loss: 2.244
[405] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.028, DL2 loss: 6.943
[420] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.084, DL2 loss: 5.145
[435] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.092, DL2 loss: 2.260
[450] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.204, DL2 loss: 2.687
[465] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.130, DL2 loss: 4.927
[480] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.113, DL2 loss: 4.391
[495] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.001, DL2 loss: 4.908
[510] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.068, DL2 loss: 7.498
[525] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.453, DL2 loss: 7.756
[540] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.458, DL2 loss: 8.934
[555] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.144, DL2 loss: 3.293
[570] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.003, DL2 loss: 2.079
[585] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.003, DL2 loss: 6.903
[600] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.171, DL2 loss: 8.257
[615] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.016, DL2 loss: 6.476
[630] Train acc: 0.9062, Constr acc: 0.7188, CE loss: 0.832, DL2 loss: 9.530
[645] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.035, DL2 loss: 7.879
[660] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.286, DL2 loss: 13.433
[675] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.498, DL2 loss: 2.169
[690] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.022, DL2 loss: 0.858
[705] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.299, DL2 loss: 2.899
[720] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.381, DL2 loss: 3.812
[735] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.303, DL2 loss: 8.324
[750] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.160, DL2 loss: 7.821
[765] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.172, DL2 loss: 4.000
[780] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.196, DL2 loss: 1.881
[795] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.228, DL2 loss: 4.715
[810] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.101, DL2 loss: 5.403
[825] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.202, DL2 loss: 1.954
[840] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.211, DL2 loss: 4.175
[855] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.726, DL2 loss: 2.974
[870] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.334, DL2 loss: 7.384
[885] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.213, DL2 loss: 6.557
[900] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.012, DL2 loss: 5.493
[915] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.126, DL2 loss: 1.698
[930] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.152, DL2 loss: 3.489
[0] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.148, DL2 loss: 3.206
[15] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.741, DL2 loss: 7.650
[30] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.010, DL2 loss: 0.985
[45] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.139, DL2 loss: 5.080
[60] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.135, DL2 loss: 3.672
[75] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.058, DL2 loss: 5.146
[90] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.035, DL2 loss: 4.048
[105] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.102, DL2 loss: 2.158
[120] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.543, DL2 loss: 6.978
[135] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.124, DL2 loss: 3.257
[150] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.096, DL2 loss: 5.234
[165] Train acc: 0.9375, Constr acc: 1.0000, CE loss: 0.147, DL2 loss: 0.000
[180] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.100, DL2 loss: 4.318
[195] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.099, DL2 loss: 2.849
[210] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.199, DL2 loss: 9.294
[225] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.079, DL2 loss: 1.632
[240] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.283, DL2 loss: 7.809
[255] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.216, DL2 loss: 6.410
[270] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.239, DL2 loss: 6.507
[285] Train acc: 0.9688, Constr acc: 0.7500, CE loss: 0.182, DL2 loss: 11.716
[300] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.166, DL2 loss: 4.421
[315] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.099, DL2 loss: 9.155
[330] Train acc: 0.9375, Constr acc: 0.9688, CE loss: 0.854, DL2 loss: 1.003
[345] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.177, DL2 loss: 3.593
[360] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.149, DL2 loss: 0.838
[375] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.032, DL2 loss: 8.263
[390] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.063, DL2 loss: 4.954
[405] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.098, DL2 loss: 6.920
[420] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 1.517, DL2 loss: 7.305
[435] Train acc: 0.9219, Constr acc: 0.8438, CE loss: 0.648, DL2 loss: 4.700
[450] Train acc: 0.8906, Constr acc: 0.8125, CE loss: 0.418, DL2 loss: 6.361
[465] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.296, DL2 loss: 3.286
[480] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.572, DL2 loss: 6.958
[495] Train acc: 0.9844, Constr acc: 0.6562, CE loss: 0.085, DL2 loss: 14.237
[510] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.202, DL2 loss: 4.196
[525] Train acc: 0.8125, Constr acc: 0.7188, CE loss: 1.343, DL2 loss: 8.632
[540] Train acc: 0.8906, Constr acc: 0.6562, CE loss: 0.467, DL2 loss: 8.498
[555] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 0.514, DL2 loss: 7.401
[570] Train acc: 0.7500, Constr acc: 0.8438, CE loss: 1.304, DL2 loss: 2.391
[585] Train acc: 0.8906, Constr acc: 0.9375, CE loss: 0.508, DL2 loss: 1.080
[600] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.408, DL2 loss: 14.170
[615] Train acc: 0.8906, Constr acc: 0.5938, CE loss: 0.640, DL2 loss: 11.602
[630] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.546, DL2 loss: 2.787
[645] Train acc: 0.7969, Constr acc: 0.7812, CE loss: 1.047, DL2 loss: 9.402
[660] Train acc: 0.7812, Constr acc: 0.8438, CE loss: 1.183, DL2 loss: 7.214
[675] Train acc: 0.7969, Constr acc: 0.7812, CE loss: 1.140, DL2 loss: 8.151
[690] Train acc: 0.6562, Constr acc: 0.5625, CE loss: 1.634, DL2 loss: 16.427
[705] Train acc: 0.8125, Constr acc: 0.5625, CE loss: 1.222, DL2 loss: 17.812
[720] Train acc: 0.6875, Constr acc: 0.7500, CE loss: 1.394, DL2 loss: 9.628
[735] Train acc: 0.5938, Constr acc: 0.5938, CE loss: 1.741, DL2 loss: 18.506
[750] Train acc: 0.4844, Constr acc: 0.7188, CE loss: 2.156, DL2 loss: 8.085
[765] Train acc: 0.4531, Constr acc: 0.6250, CE loss: 2.973, DL2 loss: 12.427
[780] Train acc: 0.5000, Constr acc: 0.5312, CE loss: 2.080, DL2 loss: 20.437
[795] Train acc: 0.3906, Constr acc: 0.5625, CE loss: 1.929, DL2 loss: 13.395
[810] Train acc: 0.4688, Constr acc: 0.5625, CE loss: 2.651, DL2 loss: 13.294
[825] Train acc: 0.2812, Constr acc: 0.3750, CE loss: 3.748, DL2 loss: 30.399
[840] Train acc: 0.3438, Constr acc: 0.4375, CE loss: 1.943, DL2 loss: 28.522
[855] Train acc: 0.3125, Constr acc: 0.3750, CE loss: 2.479, DL2 loss: 34.033
[870] Train acc: 0.1094, Constr acc: 0.1562, CE loss: 2.115, DL2 loss: 46.286
[885] Train acc: 0.0938, Constr acc: 0.0938, CE loss: 2.285, DL2 loss: 53.097
[900] Train acc: 0.1406, Constr acc: 0.0312, CE loss: 2.301, DL2 loss: 52.293
[915] Train acc: 0.0781, Constr acc: 0.0625, CE loss: 2.330, DL2 loss: 62.134
[930] Train acc: 0.0938, Constr acc: 0.0938, CE loss: 2.315, DL2 loss: 51.784
epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 252, 2.2927, 0.0023, 14.062, 59.375, 0.103, 1.000, 
1, 252, 2.2763, 0.0023, 18.750, 68.750, 0.103, 1.000, 
1, 252, 2.2343, 0.0023, 31.250, 75.000, 0.205, 1.000, 
1, 252, 2.1083, 0.0022, 35.938, 89.062, 0.408, 1.000, 
1, 252, 1.8079, 0.0021, 56.250, 90.625, 0.576, 1.000, 
1, 252, 1.1560, 0.0017, 67.188, 95.312, 0.646, 1.000, 
1, 252, 1.0569, 0.0015, 62.500, 98.438, 0.674, 1.000, 
1, 252, 0.8945, 0.0013, 70.312, 95.312, 0.730, 1.000, 
1, 252, 0.5999, 0.0011, 81.250, 98.438, 0.806, 1.000, 
1, 252, 0.3908, 0.0010, 85.938, 100.000, 0.854, 1.000, 
1, 252, 0.5338, 0.0010, 85.938, 100.000, 0.820, 1.000, 
1, 252, 0.5438, 0.0010, 82.812, 98.438, 0.764, 1.000, 
1, 252, 0.4400, 0.0009, 90.625, 98.438, 0.846, 1.000, 
1, 252, 0.2807, 0.0009, 90.625, 100.000, 0.848, 0.999, 
1, 252, 0.3620, 0.0009, 92.188, 98.438, 0.857, 1.000, 
1, 252, 0.3961, 0.0008, 89.062, 100.000, 0.886, 1.000, 
1, 252, 0.4191, 0.0008, 87.500, 98.438, 0.877, 0.998, 
1, 252, 0.4304, 0.0008, 82.812, 100.000, 0.853, 0.999, 
1, 252, 0.2301, 0.0008, 92.188, 100.000, 0.844, 1.000, 
1, 252, 0.2473, 0.0007, 93.750, 100.000, 0.920, 0.998, 
1, 252, 0.2676, 0.0007, 90.625, 100.000, 0.912, 0.999, 
1, 252, 0.2680, 0.0007, 93.750, 98.438, 0.920, 0.997, 
1, 252, 0.3760, 0.0007, 90.625, 98.438, 0.864, 0.997, 
