epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[255] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.139, DL2 loss: 3.899
[270] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.504, DL2 loss: 6.187
[285] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.161, DL2 loss: 6.262
[300] Train acc: 0.9062, Constr acc: 0.9688, CE loss: 0.284, DL2 loss: 2.390
[315] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.275, DL2 loss: 13.414
[330] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.219, DL2 loss: 5.983
[345] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.307, DL2 loss: 3.280
[360] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.296, DL2 loss: 2.736
[375] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.351, DL2 loss: 3.182
[390] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.312, DL2 loss: 3.141
[405] Train acc: 0.9844, Constr acc: 0.7500, CE loss: 0.092, DL2 loss: 12.454
[420] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.507, DL2 loss: 4.258
[435] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.254, DL2 loss: 2.321
[450] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.359, DL2 loss: 5.064
[465] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.351, DL2 loss: 9.787
[480] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.126, DL2 loss: 6.254
[495] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.407, DL2 loss: 6.239
[510] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.090, DL2 loss: 7.618
[525] Train acc: 0.8750, Constr acc: 0.8125, CE loss: 0.536, DL2 loss: 13.163
[540] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.253, DL2 loss: 9.165
[555] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.222, DL2 loss: 5.656
[570] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.299, DL2 loss: 4.085
[585] Train acc: 0.8906, Constr acc: 0.7812, CE loss: 0.217, DL2 loss: 8.323
[600] Train acc: 0.8906, Constr acc: 0.7500, CE loss: 0.515, DL2 loss: 15.367
[615] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.134, DL2 loss: 9.989
[630] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.164, DL2 loss: 11.619
[645] Train acc: 0.8438, Constr acc: 0.9062, CE loss: 0.549, DL2 loss: 6.059
[660] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.152, DL2 loss: 13.516
[675] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.492, DL2 loss: 4.113
[690] Train acc: 0.9531, Constr acc: 1.0000, CE loss: 0.199, DL2 loss: 0.000
[705] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.073, DL2 loss: 0.122
[720] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.241, DL2 loss: 8.525
[735] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.383, DL2 loss: 4.354
[750] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.182, DL2 loss: 6.239
[765] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.285, DL2 loss: 7.237
[780] Train acc: 0.8594, Constr acc: 0.9688, CE loss: 0.731, DL2 loss: 2.148
[795] Train acc: 0.7344, Constr acc: 0.8750, CE loss: 1.075, DL2 loss: 7.960
[810] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.477, DL2 loss: 8.914
[825] Train acc: 0.8594, Constr acc: 0.9062, CE loss: 0.476, DL2 loss: 5.213
[840] Train acc: 0.8750, Constr acc: 0.9375, CE loss: 0.737, DL2 loss: 2.299
[855] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.496, DL2 loss: 4.799
[870] Train acc: 0.9219, Constr acc: 0.8125, CE loss: 0.198, DL2 loss: 8.042
[885] Train acc: 0.8438, Constr acc: 0.8438, CE loss: 0.880, DL2 loss: 9.293
[900] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.238, DL2 loss: 6.260
[915] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.479, DL2 loss: 5.073
[930] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.293, DL2 loss: 5.558
[0] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.156, DL2 loss: 4.041
[15] Train acc: 0.8750, Constr acc: 0.8438, CE loss: 0.382, DL2 loss: 5.792
[30] Train acc: 0.7969, Constr acc: 0.9062, CE loss: 1.876, DL2 loss: 5.503
[45] Train acc: 0.8906, Constr acc: 0.9062, CE loss: 0.363, DL2 loss: 6.246
[60] Train acc: 0.9219, Constr acc: 0.7188, CE loss: 0.228, DL2 loss: 12.873
