epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[735] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.096, DL2 loss: 12.772
[750] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.016, DL2 loss: 10.903
[765] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.042, DL2 loss: 9.039
[780] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.037, DL2 loss: 1.051
[795] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.086, DL2 loss: 1.951
[810] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.070, DL2 loss: 9.038
[825] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.275, DL2 loss: 4.389
[840] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.020, DL2 loss: 3.152
[855] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.017, DL2 loss: 6.206
[870] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.026, DL2 loss: 0.000
[885] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.054, DL2 loss: 8.422
[900] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.105, DL2 loss: 6.045
[915] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.055, DL2 loss: 5.192
[930] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.106, DL2 loss: 1.666
[0] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.152, DL2 loss: 0.830
[15] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.031, DL2 loss: 5.334
[30] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.052, DL2 loss: 7.036
[45] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.074, DL2 loss: 5.045
[60] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.021, DL2 loss: 9.061
[75] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.140, DL2 loss: 2.003
[90] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.070, DL2 loss: 3.177
[105] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.027, DL2 loss: 6.907
[120] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.022, DL2 loss: 5.289
[135] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.073, DL2 loss: 7.212
[150] Train acc: 1.0000, Constr acc: 0.9375, CE loss: 0.010, DL2 loss: 3.522
[165] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.179, DL2 loss: 3.854
[180] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.111, DL2 loss: 4.215
[195] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.066, DL2 loss: 6.269
[210] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.084, DL2 loss: 4.797
[225] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.014, DL2 loss: 4.656
[240] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.057, DL2 loss: 6.744
[255] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.050, DL2 loss: 6.435
[270] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.093, DL2 loss: 3.930
[285] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.058, DL2 loss: 9.508
[300] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.065, DL2 loss: 4.360
[315] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.143, DL2 loss: 11.127
