epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[195] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.059, DL2 loss: 4.300
[210] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.139, DL2 loss: 8.739
[225] Train acc: 0.9219, Constr acc: 0.8750, CE loss: 0.173, DL2 loss: 7.489
[240] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.071, DL2 loss: 10.102
[255] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.093, DL2 loss: 6.874
[270] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.212, DL2 loss: 8.185
[285] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.118, DL2 loss: 8.847
[300] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.031, DL2 loss: 4.070
[315] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.219, DL2 loss: 17.743
[330] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.170, DL2 loss: 8.383
[345] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.030, DL2 loss: 5.963
[360] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.083, DL2 loss: 5.026
[375] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.106, DL2 loss: 3.868
[390] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.126, DL2 loss: 2.568
[405] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.076, DL2 loss: 15.792
[420] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.050, DL2 loss: 7.338
[435] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.026, DL2 loss: 3.027
[450] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.093, DL2 loss: 5.282
[465] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.124, DL2 loss: 8.262
[480] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.142, DL2 loss: 10.623
[495] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.121, DL2 loss: 13.799
[510] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.027, DL2 loss: 11.066
[525] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.218, DL2 loss: 10.107
[540] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.120, DL2 loss: 13.737
[555] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.091, DL2 loss: 8.564
[570] Train acc: 0.9062, Constr acc: 0.9062, CE loss: 0.164, DL2 loss: 5.435
[585] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.037, DL2 loss: 10.711
[600] Train acc: 0.9688, Constr acc: 0.7812, CE loss: 0.093, DL2 loss: 16.638
[615] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.118, DL2 loss: 14.024
[630] Train acc: 1.0000, Constr acc: 0.7812, CE loss: 0.012, DL2 loss: 16.110
[645] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.115, DL2 loss: 9.473
[660] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.133, DL2 loss: 18.107
[675] Train acc: 0.8750, Constr acc: 0.9375, CE loss: 0.455, DL2 loss: 4.795
[690] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.045, DL2 loss: 0.284
[705] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.080, DL2 loss: 1.765
[720] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.164, DL2 loss: 9.297
[735] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.203, DL2 loss: 9.731
[750] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.097, DL2 loss: 8.559
[765] Train acc: 0.9219, Constr acc: 0.9375, CE loss: 0.131, DL2 loss: 3.820
[780] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.224, DL2 loss: 3.613
[795] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.105, DL2 loss: 8.501
[810] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.077, DL2 loss: 8.506
[825] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.253, DL2 loss: 4.704
[840] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.135, DL2 loss: 6.016
[855] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.334, DL2 loss: 9.343
[870] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.145, DL2 loss: 15.102
[885] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.069, DL2 loss: 10.707
[900] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.136, DL2 loss: 8.247
[915] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.057, DL2 loss: 7.147
[930] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.087, DL2 loss: 7.568
[0] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.138, DL2 loss: 5.486
[15] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.279, DL2 loss: 8.569
[30] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.057, DL2 loss: 4.413
[45] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.067, DL2 loss: 9.120
[60] Train acc: 0.9688, Constr acc: 0.7500, CE loss: 0.104, DL2 loss: 14.152
[75] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.152, DL2 loss: 7.775
[90] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.104, DL2 loss: 11.446
