epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[105] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.009, DL2 loss: 8.962
[120] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.195, DL2 loss: 3.870
[135] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.110, DL2 loss: 5.647
[150] Train acc: 0.9688, Constr acc: 0.9688, CE loss: 0.179, DL2 loss: 2.925
[165] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.208, DL2 loss: 0.593
[180] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.072, DL2 loss: 5.760
[195] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.264, DL2 loss: 4.515
[210] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.283, DL2 loss: 10.453
[225] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.220, DL2 loss: 6.053
[240] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.033, DL2 loss: 8.909
[255] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.000, DL2 loss: 6.572
[270] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.352, DL2 loss: 4.181
[285] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.069, DL2 loss: 9.690
[300] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.143, DL2 loss: 6.417
[315] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.368, DL2 loss: 18.940
[330] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.190, DL2 loss: 8.625
[345] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.055, DL2 loss: 4.025
[360] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.126, DL2 loss: 2.423
[375] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.013, DL2 loss: 1.995
[390] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.394, DL2 loss: 0.434
[405] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.028, DL2 loss: 13.307
[420] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.157, DL2 loss: 13.821
[435] Train acc: 0.9844, Constr acc: 0.9688, CE loss: 0.043, DL2 loss: 3.354
[450] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.583, DL2 loss: 5.763
[465] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.055, DL2 loss: 9.337
[480] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.281, DL2 loss: 8.131
[495] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.349, DL2 loss: 9.973
[510] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.023, DL2 loss: 12.725
[525] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.196, DL2 loss: 8.701
[540] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.402, DL2 loss: 15.220
[555] Train acc: 0.8438, Constr acc: 0.9062, CE loss: 0.906, DL2 loss: 5.827
[570] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.086, DL2 loss: 6.625
[585] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.001, DL2 loss: 14.294
[600] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 1.041, DL2 loss: 18.863
[615] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.266, DL2 loss: 11.994
[630] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.008, DL2 loss: 14.092
[645] Train acc: 0.9531, Constr acc: 0.9062, CE loss: 0.242, DL2 loss: 11.642
[660] Train acc: 0.9844, Constr acc: 0.7188, CE loss: 0.243, DL2 loss: 24.051
[675] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.591, DL2 loss: 7.805
[690] Train acc: 1.0000, Constr acc: 0.9688, CE loss: 0.006, DL2 loss: 0.855
[705] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.047, DL2 loss: 3.879
[720] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.454, DL2 loss: 6.248
[735] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.773, DL2 loss: 12.044
[750] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.233, DL2 loss: 7.477
[765] Train acc: 0.9062, Constr acc: 0.8750, CE loss: 0.394, DL2 loss: 4.810
[780] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.524, DL2 loss: 4.771
[795] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.064, DL2 loss: 9.433
[810] Train acc: 0.8750, Constr acc: 0.8750, CE loss: 0.577, DL2 loss: 8.586
[825] Train acc: 0.8906, Constr acc: 0.9375, CE loss: 0.536, DL2 loss: 1.859
[840] Train acc: 0.8594, Constr acc: 0.9062, CE loss: 0.784, DL2 loss: 7.430
[855] Train acc: 0.8438, Constr acc: 0.7812, CE loss: 2.702, DL2 loss: 7.440
[870] Train acc: 0.9062, Constr acc: 0.7812, CE loss: 0.472, DL2 loss: 13.095
[885] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.067, DL2 loss: 8.693
[900] Train acc: 0.9688, Constr acc: 0.8438, CE loss: 0.489, DL2 loss: 9.761
[915] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.271, DL2 loss: 3.958
[930] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.409, DL2 loss: 7.178
[0] Train acc: 0.8594, Constr acc: 0.8750, CE loss: 1.671, DL2 loss: 8.859
[15] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 0.658, DL2 loss: 8.679
[30] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.319, DL2 loss: 2.282
[45] Train acc: 0.9375, Constr acc: 0.9062, CE loss: 0.121, DL2 loss: 8.800
[60] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 1.010, DL2 loss: 6.434
[75] Train acc: 0.9844, Constr acc: 0.8438, CE loss: 0.088, DL2 loss: 11.276
[90] Train acc: 0.9375, Constr acc: 0.7812, CE loss: 0.271, DL2 loss: 13.496
[105] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.456, DL2 loss: 5.804
[120] Train acc: 0.9531, Constr acc: 0.8438, CE loss: 0.272, DL2 loss: 11.274
[135] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.101, DL2 loss: 9.717
[150] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.167, DL2 loss: 11.532
[165] Train acc: 0.9531, Constr acc: 1.0000, CE loss: 0.317, DL2 loss: 0.000
[180] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.208, DL2 loss: 3.307
[195] Train acc: 0.9375, Constr acc: 0.9375, CE loss: 0.334, DL2 loss: 5.349
[210] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.024, DL2 loss: 10.674
[225] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.088, DL2 loss: 2.880
[240] Train acc: 0.9219, Constr acc: 0.9062, CE loss: 0.324, DL2 loss: 8.807
[255] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.202, DL2 loss: 11.900
[270] Train acc: 0.8906, Constr acc: 0.8750, CE loss: 0.831, DL2 loss: 10.008
[285] Train acc: 0.9688, Constr acc: 0.7500, CE loss: 0.143, DL2 loss: 22.064
[300] Train acc: 0.9688, Constr acc: 0.9375, CE loss: 0.320, DL2 loss: 1.639
[315] Train acc: 0.9531, Constr acc: 0.7500, CE loss: 0.164, DL2 loss: 15.611
[330] Train acc: 0.9531, Constr acc: 0.9688, CE loss: 0.736, DL2 loss: 2.252
[345] Train acc: 0.9375, Constr acc: 0.8438, CE loss: 0.246, DL2 loss: 13.522
[360] Train acc: 0.9531, Constr acc: 0.7812, CE loss: 0.391, DL2 loss: 8.642
[375] Train acc: 1.0000, Constr acc: 0.7188, CE loss: 0.008, DL2 loss: 15.993
[390] Train acc: 0.9531, Constr acc: 0.8125, CE loss: 0.145, DL2 loss: 14.205
[405] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.182, DL2 loss: 9.642
[420] Train acc: 0.9375, Constr acc: 0.8750, CE loss: 0.362, DL2 loss: 10.490
[435] Train acc: 0.9531, Constr acc: 0.9375, CE loss: 0.309, DL2 loss: 2.628
[450] Train acc: 0.8594, Constr acc: 0.8125, CE loss: 0.606, DL2 loss: 14.095
[465] Train acc: 0.8906, Constr acc: 0.8438, CE loss: 0.629, DL2 loss: 6.829
[480] Train acc: 0.9219, Constr acc: 0.6250, CE loss: 0.339, DL2 loss: 15.945
[495] Train acc: 0.7812, Constr acc: 0.6875, CE loss: 1.941, DL2 loss: 23.993
[510] Train acc: 0.8594, Constr acc: 0.9062, CE loss: 0.902, DL2 loss: 7.312
[525] Train acc: 0.9062, Constr acc: 0.8125, CE loss: 0.351, DL2 loss: 9.163
[540] Train acc: 0.8750, Constr acc: 0.7188, CE loss: 0.862, DL2 loss: 14.159
[555] Train acc: 0.7188, Constr acc: 0.5938, CE loss: 1.308, DL2 loss: 20.124
[570] Train acc: 0.5312, Constr acc: 0.8125, CE loss: 4.281, DL2 loss: 5.465
[585] Train acc: 0.7656, Constr acc: 0.8438, CE loss: 1.074, DL2 loss: 6.906
[600] Train acc: 0.8906, Constr acc: 0.7500, CE loss: 0.405, DL2 loss: 16.519
[615] Train acc: 0.6875, Constr acc: 0.6250, CE loss: 2.020, DL2 loss: 23.654
[630] Train acc: 0.7812, Constr acc: 0.7812, CE loss: 1.008, DL2 loss: 10.679
[645] Train acc: 0.7344, Constr acc: 0.8125, CE loss: 1.023, DL2 loss: 11.195
